Store_ID,Region,Product_ID,Category,Seasonality,Avg_Units_Sold,Season_Intensity
S003,East,P0149,Furniture,Autumn,92.07,Moderate
S003,East,P0149,Furniture,Spring,96.0,Moderate
S003,East,P0149,Furniture,Summer,84.58,Moderate
S003,East,P0149,Furniture,Winter,97.03,Moderate
S003,East,P0153,Furniture,Autumn,91.57,Moderate
S003,East,P0153,Furniture,Spring,95.03,Moderate
S003,East,P0153,Furniture,Summer,86.24,Moderate
S003,East,P0153,Furniture,Winter,94.3,Moderate
S003,East,P0159,Electronics,Autumn,88.46,Moderate
S003,East,P0159,Electronics,Spring,86.22,Moderate
S003,East,P0159,Electronics,Summer,76.95,Moderate
S003,East,P0159,Electronics,Winter,84.42,Moderate
S003,East,P0166,Groceries,Autumn,91.52,Moderate
S003,East,P0166,Groceries,Spring,84.17,Moderate
S003,East,P0166,Groceries,Summer,116.5,High
S003,East,P0166,Groceries,Winter,93.08,Moderate
S003,East,P0171,Electronics,Autumn,87.71,Moderate
S003,East,P0171,Electronics,Spring,88.81,Moderate
S003,East,P0171,Electronics,Summer,85.96,Moderate
S003,East,P0171,Electronics,Winter,89.72,Moderate
S003,East,P0175,Electronics,Autumn,87.0,Moderate
S003,East,P0175,Electronics,Spring,81.76,Moderate
S003,East,P0175,Electronics,Summer,90.51,Moderate
S003,East,P0175,Electronics,Winter,92.28,Moderate
S003,East,P0178,Clothing,Autumn,90.65,Moderate
S003,East,P0178,Clothing,Spring,94.29,Moderate
S003,East,P0178,Clothing,Summer,102.32,High
S003,East,P0178,Clothing,Winter,131.28,High
S003,East,P0183,Electronics,Autumn,83.38,Moderate
S003,East,P0183,Electronics,Spring,92.1,Moderate
S003,East,P0183,Electronics,Summer,86.72,Moderate
S003,East,P0183,Electronics,Winter,86.65,Moderate
S003,East,P0187,Clothing,Autumn,94.14,Moderate
S003,East,P0187,Clothing,Spring,93.38,Moderate
S003,East,P0187,Clothing,Summer,98.08,Moderate
S003,East,P0187,Clothing,Winter,132.66,High
S003,North,P0016,Clothing,Autumn,87.22,Moderate
S003,North,P0016,Clothing,Spring,92.22,Moderate
S003,North,P0016,Clothing,Summer,88.77,Moderate
S003,North,P0016,Clothing,Winter,131.85,High
S003,North,P0017,Toys,Autumn,102.49,High
S003,North,P0017,Toys,Spring,93.15,Moderate
S003,North,P0017,Toys,Summer,95.73,Moderate
S003,North,P0017,Toys,Winter,93.03,Moderate
S003,North,P0031,Electronics,Autumn,80.53,Moderate
S003,North,P0031,Electronics,Spring,90.07,Moderate
S003,North,P0031,Electronics,Summer,91.75,Moderate
S003,North,P0031,Electronics,Winter,85.78,Moderate
S003,North,P0046,Clothing,Autumn,99.36,Moderate
S003,North,P0046,Clothing,Spring,90.56,Moderate
S003,North,P0046,Clothing,Summer,90.41,Moderate
S003,North,P0046,Clothing,Winter,135.86,High
S003,North,P0057,Clothing,Autumn,90.77,Moderate
S003,North,P0057,Clothing,Spring,107.1,High
S003,North,P0057,Clothing,Summer,93.32,Moderate
S003,North,P0057,Clothing,Winter,138.56,High
S003,North,P0061,Clothing,Autumn,97.46,Moderate
S003,North,P0061,Clothing,Spring,95.0,Moderate
S003,North,P0061,Clothing,Summer,87.72,Moderate
S003,North,P0061,Clothing,Winter,124.48,High
S003,North,P0066,Clothing,Autumn,97.91,Moderate
S003,North,P0066,Clothing,Spring,98.7,Moderate
S003,North,P0066,Clothing,Summer,97.96,Moderate
S003,North,P0066,Clothing,Winter,132.93,High
S003,North,P0067,Furniture,Autumn,96.48,Moderate
S003,North,P0067,Furniture,Spring,89.91,Moderate
S003,North,P0067,Furniture,Summer,95.06,Moderate
S003,North,P0067,Furniture,Winter,90.55,Moderate
S003,North,P0068,Electronics,Autumn,89.18,Moderate
S003,North,P0068,Electronics,Spring,82.87,Moderate
S003,North,P0068,Electronics,Summer,84.02,Moderate
S003,North,P0068,Electronics,Winter,86.2,Moderate
S003,North,P0069,Clothing,Autumn,94.79,Moderate
S003,North,P0069,Clothing,Spring,94.85,Moderate
S003,North,P0069,Clothing,Summer,102.9,High
S003,North,P0069,Clothing,Winter,130.12,High
S003,North,P0070,Electronics,Autumn,91.53,Moderate
S003,North,P0070,Electronics,Spring,89.3,Moderate
S003,North,P0070,Electronics,Summer,91.2,Moderate
S003,North,P0070,Electronics,Winter,88.51,Moderate
S003,North,P0079,Furniture,Autumn,85.57,Moderate
S003,North,P0079,Furniture,Spring,100.52,High
S003,North,P0079,Furniture,Summer,99.74,Moderate
S003,North,P0079,Furniture,Winter,95.68,Moderate
S003,North,P0083,Toys,Autumn,99.49,Moderate
S003,North,P0083,Toys,Spring,93.23,Moderate
S003,North,P0083,Toys,Summer,103.72,High
S003,North,P0083,Toys,Winter,90.21,Moderate
S003,North,P0085,Electronics,Autumn,91.68,Moderate
S003,North,P0085,Electronics,Spring,89.07,Moderate
S003,North,P0085,Electronics,Summer,83.79,Moderate
S003,North,P0085,Electronics,Winter,80.75,Moderate
S003,North,P0094,Groceries,Autumn,95.36,Moderate
S003,North,P0094,Groceries,Spring,95.31,Moderate
S003,North,P0094,Groceries,Summer,121.04,High
S003,North,P0094,Groceries,Winter,89.54,Moderate
S003,North,P0096,Toys,Autumn,87.62,Moderate
S003,North,P0096,Toys,Spring,107.56,High
S003,North,P0096,Toys,Summer,98.46,Moderate
S003,North,P0096,Toys,Winter,98.15,Moderate
S003,North,P0116,Furniture,Autumn,93.0,Moderate
S003,North,P0116,Furniture,Spring,96.27,Moderate
S003,North,P0116,Furniture,Summer,96.3,Moderate
S003,North,P0116,Furniture,Winter,100.29,High
S003,North,P0125,Clothing,Autumn,93.81,Moderate
S003,North,P0125,Clothing,Spring,94.15,Moderate
S003,North,P0125,Clothing,Summer,100.66,High
S003,North,P0125,Clothing,Winter,136.86,High
S003,North,P0126,Clothing,Autumn,88.92,Moderate
S003,North,P0126,Clothing,Spring,90.3,Moderate
S003,North,P0126,Clothing,Summer,88.81,Moderate
S003,North,P0126,Clothing,Winter,131.52,High
S003,North,P0129,Furniture,Autumn,97.35,Moderate
S003,North,P0129,Furniture,Spring,93.23,Moderate
S003,North,P0129,Furniture,Summer,96.75,Moderate
S003,North,P0129,Furniture,Winter,96.79,Moderate
S003,North,P0133,Clothing,Autumn,90.83,Moderate
S003,North,P0133,Clothing,Spring,103.81,High
S003,North,P0133,Clothing,Summer,95.79,Moderate
S003,North,P0133,Clothing,Winter,130.92,High
S003,North,P0149,Furniture,Autumn,92.59,Moderate
S003,North,P0149,Furniture,Spring,90.16,Moderate
S003,North,P0149,Furniture,Summer,93.88,Moderate
S003,North,P0149,Furniture,Winter,92.58,Moderate
S003,North,P0153,Furniture,Autumn,103.03,High
S003,North,P0153,Furniture,Spring,87.03,Moderate
S003,North,P0153,Furniture,Summer,97.11,Moderate
S003,North,P0153,Furniture,Winter,97.51,Moderate
S003,North,P0159,Electronics,Autumn,87.33,Moderate
S003,North,P0159,Electronics,Spring,91.38,Moderate
S003,North,P0159,Electronics,Summer,85.55,Moderate
S003,North,P0159,Electronics,Winter,89.46,Moderate
S003,North,P0166,Groceries,Autumn,84.4,Moderate
S003,North,P0166,Groceries,Spring,109.08,High
S003,North,P0166,Groceries,Summer,124.26,High
S003,North,P0166,Groceries,Winter,98.15,Moderate
S003,North,P0171,Electronics,Autumn,90.54,Moderate
S003,North,P0171,Electronics,Spring,86.79,Moderate
S003,North,P0171,Electronics,Summer,92.63,Moderate
S003,North,P0171,Electronics,Winter,85.83,Moderate
S003,North,P0175,Electronics,Autumn,89.8,Moderate
S003,North,P0175,Electronics,Spring,80.37,Moderate
S003,North,P0175,Electronics,Summer,83.96,Moderate
S003,North,P0175,Electronics,Winter,88.9,Moderate
S003,North,P0178,Clothing,Autumn,97.93,Moderate
S003,North,P0178,Clothing,Spring,92.14,Moderate
S003,North,P0178,Clothing,Summer,90.62,Moderate
S003,North,P0178,Clothing,Winter,126.91,High
S003,North,P0183,Electronics,Autumn,83.57,Moderate
S003,North,P0183,Electronics,Spring,93.85,Moderate
S003,North,P0183,Electronics,Summer,94.57,Moderate
S003,North,P0183,Electronics,Winter,85.31,Moderate
S003,North,P0187,Clothing,Autumn,93.27,Moderate
S003,North,P0187,Clothing,Spring,95.32,Moderate
S003,North,P0187,Clothing,Summer,96.29,Moderate
S003,North,P0187,Clothing,Winter,137.08,High
S003,South,P0016,Clothing,Autumn,81.87,Moderate
S003,South,P0016,Clothing,Spring,99.56,Moderate
S003,South,P0016,Clothing,Summer,95.53,Moderate
S003,South,P0016,Clothing,Winter,130.57,High
S003,South,P0017,Toys,Autumn,96.0,Moderate
S003,South,P0017,Toys,Spring,94.88,Moderate
S003,South,P0017,Toys,Summer,92.94,Moderate
S003,South,P0017,Toys,Winter,90.64,Moderate
S003,South,P0031,Electronics,Autumn,89.67,Moderate
S003,South,P0031,Electronics,Spring,78.95,Moderate
S003,South,P0031,Electronics,Summer,90.38,Moderate
S003,South,P0031,Electronics,Winter,89.64,Moderate
S003,South,P0046,Clothing,Autumn,92.36,Moderate
S003,South,P0046,Clothing,Spring,96.61,Moderate
S003,South,P0046,Clothing,Summer,89.28,Moderate
S003,South,P0046,Clothing,Winter,131.9,High
S003,South,P0057,Clothing,Autumn,93.14,Moderate
S003,South,P0057,Clothing,Spring,93.37,Moderate
S003,South,P0057,Clothing,Summer,95.66,Moderate
S003,South,P0057,Clothing,Winter,123.72,High
S003,South,P0061,Clothing,Autumn,87.18,Moderate
S003,South,P0061,Clothing,Spring,85.39,Moderate
S003,South,P0061,Clothing,Summer,94.18,Moderate
S003,South,P0061,Clothing,Winter,132.84,High
S003,South,P0066,Clothing,Autumn,89.76,Moderate
S003,South,P0066,Clothing,Spring,111.4,High
S003,South,P0066,Clothing,Summer,85.85,Moderate
S003,South,P0066,Clothing,Winter,125.41,High
S003,South,P0067,Furniture,Autumn,93.16,Moderate
S003,South,P0067,Furniture,Spring,98.61,Moderate
S003,South,P0067,Furniture,Summer,96.8,Moderate
S003,South,P0067,Furniture,Winter,90.8,Moderate
S003,South,P0068,Electronics,Autumn,90.59,Moderate
S003,South,P0068,Electronics,Spring,81.96,Moderate
S003,South,P0068,Electronics,Summer,84.86,Moderate
S003,South,P0068,Electronics,Winter,90.17,Moderate
S003,South,P0069,Clothing,Autumn,99.73,Moderate
S003,South,P0069,Clothing,Spring,87.46,Moderate
S003,South,P0069,Clothing,Summer,91.26,Moderate
S003,South,P0069,Clothing,Winter,131.8,High
S003,South,P0070,Electronics,Autumn,87.85,Moderate
S003,South,P0070,Electronics,Spring,80.3,Moderate
S003,South,P0070,Electronics,Summer,84.6,Moderate
S003,South,P0070,Electronics,Winter,86.37,Moderate
S003,South,P0079,Furniture,Autumn,93.4,Moderate
S003,South,P0079,Furniture,Spring,93.55,Moderate
S003,South,P0079,Furniture,Summer,97.29,Moderate
S003,South,P0079,Furniture,Winter,96.43,Moderate
S003,South,P0083,Toys,Autumn,89.42,Moderate
S003,South,P0083,Toys,Spring,94.26,Moderate
S003,South,P0083,Toys,Summer,90.22,Moderate
S003,South,P0083,Toys,Winter,92.72,Moderate
S003,South,P0085,Electronics,Autumn,90.76,Moderate
S003,South,P0085,Electronics,Spring,96.48,Moderate
S003,South,P0085,Electronics,Summer,88.02,Moderate
S003,South,P0085,Electronics,Winter,82.11,Moderate
S003,South,P0094,Groceries,Autumn,92.09,Moderate
S003,South,P0094,Groceries,Spring,89.21,Moderate
S003,South,P0094,Groceries,Summer,127.59,High
S003,South,P0094,Groceries,Winter,93.14,Moderate
S003,South,P0096,Toys,Autumn,90.09,Moderate
S003,South,P0096,Toys,Spring,102.82,High
S003,South,P0096,Toys,Summer,88.51,Moderate
S003,South,P0096,Toys,Winter,97.39,Moderate
S003,South,P0116,Furniture,Autumn,90.5,Moderate
S003,South,P0116,Furniture,Spring,99.44,Moderate
S003,South,P0116,Furniture,Summer,96.44,Moderate
S003,South,P0116,Furniture,Winter,86.44,Moderate
S003,South,P0125,Clothing,Autumn,93.73,Moderate
S003,South,P0125,Clothing,Spring,91.7,Moderate
S003,South,P0125,Clothing,Summer,88.26,Moderate
S003,South,P0125,Clothing,Winter,132.8,High
S003,South,P0126,Clothing,Autumn,90.2,Moderate
S003,South,P0126,Clothing,Spring,100.15,High
S003,South,P0126,Clothing,Summer,89.75,Moderate
S003,South,P0126,Clothing,Winter,127.75,High
S003,South,P0129,Furniture,Autumn,89.87,Moderate
S003,South,P0129,Furniture,Spring,104.63,High
S003,South,P0129,Furniture,Summer,90.4,Moderate
S003,South,P0129,Furniture,Winter,85.95,Moderate
S003,South,P0133,Clothing,Autumn,91.96,Moderate
S003,South,P0133,Clothing,Spring,87.59,Moderate
S003,South,P0133,Clothing,Summer,92.05,Moderate
S003,South,P0133,Clothing,Winter,128.14,High
S003,South,P0149,Furniture,Autumn,93.61,Moderate
S003,South,P0149,Furniture,Spring,87.63,Moderate
S003,South,P0149,Furniture,Summer,92.3,Moderate
S003,South,P0149,Furniture,Winter,98.96,Moderate
S003,South,P0153,Furniture,Autumn,91.29,Moderate
S003,South,P0153,Furniture,Spring,92.62,Moderate
S003,South,P0153,Furniture,Summer,88.24,Moderate
S003,South,P0153,Furniture,Winter,91.33,Moderate
S003,South,P0159,Electronics,Autumn,93.04,Moderate
S003,South,P0159,Electronics,Spring,87.2,Moderate
S003,South,P0159,Electronics,Summer,84.44,Moderate
S003,South,P0159,Electronics,Winter,86.86,Moderate
S003,South,P0166,Groceries,Autumn,91.74,Moderate
S003,South,P0166,Groceries,Spring,95.13,Moderate
S003,South,P0166,Groceries,Summer,125.29,High
S003,South,P0166,Groceries,Winter,89.33,Moderate
S003,South,P0171,Electronics,Autumn,92.45,Moderate
S003,South,P0171,Electronics,Spring,90.29,Moderate
S003,South,P0171,Electronics,Summer,90.52,Moderate
S003,South,P0171,Electronics,Winter,92.66,Moderate
S003,South,P0175,Electronics,Autumn,92.71,Moderate
S003,South,P0175,Electronics,Spring,87.76,Moderate
S003,South,P0175,Electronics,Summer,81.69,Moderate
S003,South,P0175,Electronics,Winter,89.07,Moderate
S003,South,P0178,Clothing,Autumn,86.82,Moderate
S003,South,P0178,Clothing,Spring,94.27,Moderate
S003,South,P0178,Clothing,Summer,89.45,Moderate
S003,South,P0178,Clothing,Winter,130.59,High
S003,South,P0183,Electronics,Autumn,87.17,Moderate
S003,South,P0183,Electronics,Spring,88.79,Moderate
S003,South,P0183,Electronics,Summer,82.68,Moderate
S003,South,P0183,Electronics,Winter,93.18,Moderate
S003,South,P0187,Clothing,Autumn,91.1,Moderate
S003,South,P0187,Clothing,Spring,87.59,Moderate
S003,South,P0187,Clothing,Summer,89.32,Moderate
S003,South,P0187,Clothing,Winter,128.33,High
S003,West,P0016,Clothing,Autumn,90.73,Moderate
S003,West,P0016,Clothing,Spring,93.38,Moderate
S003,West,P0016,Clothing,Summer,95.28,Moderate
S003,West,P0016,Clothing,Winter,120.87,High
S003,West,P0017,Toys,Autumn,94.14,Moderate
S003,West,P0017,Toys,Spring,82.91,Moderate
S003,West,P0017,Toys,Summer,93.28,Moderate
S003,West,P0017,Toys,Winter,96.98,Moderate
S003,West,P0031,Electronics,Autumn,84.77,Moderate
S003,West,P0031,Electronics,Spring,78.83,Moderate
S003,West,P0031,Electronics,Summer,88.31,Moderate
S003,West,P0031,Electronics,Winter,88.26,Moderate
S003,West,P0046,Clothing,Autumn,98.29,Moderate
S003,West,P0046,Clothing,Spring,95.5,Moderate
S003,West,P0046,Clothing,Summer,95.35,Moderate
S003,West,P0046,Clothing,Winter,136.63,High
S003,West,P0057,Clothing,Autumn,100.57,High
S003,West,P0057,Clothing,Spring,94.03,Moderate
S003,West,P0057,Clothing,Summer,94.7,Moderate
S003,West,P0057,Clothing,Winter,125.19,High
S003,West,P0061,Clothing,Autumn,85.43,Moderate
S003,West,P0061,Clothing,Spring,94.84,Moderate
S003,West,P0061,Clothing,Summer,101.95,High
S003,West,P0061,Clothing,Winter,124.73,High
S003,West,P0066,Clothing,Autumn,90.16,Moderate
S003,West,P0066,Clothing,Spring,94.78,Moderate
S003,West,P0066,Clothing,Summer,88.02,Moderate
S003,West,P0066,Clothing,Winter,126.48,High
S003,West,P0067,Furniture,Autumn,87.52,Moderate
S003,West,P0067,Furniture,Spring,85.5,Moderate
S003,West,P0067,Furniture,Summer,94.02,Moderate
S003,West,P0067,Furniture,Winter,87.8,Moderate
S003,West,P0068,Electronics,Autumn,86.84,Moderate
S003,West,P0068,Electronics,Spring,80.15,Moderate
S003,West,P0068,Electronics,Summer,91.91,Moderate
S003,West,P0068,Electronics,Winter,91.62,Moderate
S003,West,P0069,Clothing,Autumn,94.36,Moderate
S003,West,P0069,Clothing,Spring,104.11,High
S003,West,P0069,Clothing,Summer,92.93,Moderate
S003,West,P0069,Clothing,Winter,131.28,High
S003,West,P0070,Electronics,Autumn,80.93,Moderate
S003,West,P0070,Electronics,Spring,93.35,Moderate
S003,West,P0070,Electronics,Summer,89.43,Moderate
S003,West,P0070,Electronics,Winter,82.78,Moderate
S003,West,P0079,Furniture,Autumn,95.26,Moderate
S003,West,P0079,Furniture,Spring,90.65,Moderate
S003,West,P0079,Furniture,Summer,84.36,Moderate
S003,West,P0079,Furniture,Winter,92.03,Moderate
S003,West,P0083,Toys,Autumn,84.9,Moderate
S003,West,P0083,Toys,Spring,91.27,Moderate
S003,West,P0083,Toys,Summer,81.74,Moderate
S003,West,P0083,Toys,Winter,95.54,Moderate
S003,West,P0085,Electronics,Autumn,92.77,Moderate
S003,West,P0085,Electronics,Spring,94.72,Moderate
S003,West,P0085,Electronics,Summer,85.69,Moderate
S003,West,P0085,Electronics,Winter,90.8,Moderate
S003,West,P0094,Groceries,Autumn,93.16,Moderate
S003,West,P0094,Groceries,Spring,93.39,Moderate
S003,West,P0094,Groceries,Summer,129.53,High
S003,West,P0094,Groceries,Winter,94.74,Moderate
S003,West,P0096,Toys,Autumn,101.25,High
S003,West,P0096,Toys,Spring,93.2,Moderate
S003,West,P0096,Toys,Summer,88.61,Moderate
S003,West,P0096,Toys,Winter,87.89,Moderate
S003,West,P0116,Furniture,Autumn,89.98,Moderate
S003,West,P0116,Furniture,Spring,90.26,Moderate
S003,West,P0116,Furniture,Summer,90.65,Moderate
S003,West,P0116,Furniture,Winter,93.84,Moderate
S003,West,P0125,Clothing,Autumn,92.21,Moderate
S003,West,P0125,Clothing,Spring,81.7,Moderate
S003,West,P0125,Clothing,Summer,100.45,High
S003,West,P0125,Clothing,Winter,136.62,High
S003,West,P0126,Clothing,Autumn,92.72,Moderate
S003,West,P0126,Clothing,Spring,89.29,Moderate
S003,West,P0126,Clothing,Summer,95.73,Moderate
S003,West,P0126,Clothing,Winter,120.7,High
S003,West,P0129,Furniture,Autumn,90.37,Moderate
S003,West,P0129,Furniture,Spring,102.07,High
S003,West,P0129,Furniture,Summer,90.69,Moderate
S003,West,P0129,Furniture,Winter,94.37,Moderate
S003,West,P0133,Clothing,Autumn,92.36,Moderate
S003,West,P0133,Clothing,Spring,89.37,Moderate
S003,West,P0133,Clothing,Summer,95.96,Moderate
S003,West,P0133,Clothing,Winter,128.47,High
S003,West,P0149,Furniture,Autumn,89.09,Moderate
S003,West,P0149,Furniture,Spring,89.12,Moderate
S003,West,P0149,Furniture,Summer,101.44,High
S003,West,P0149,Furniture,Winter,91.21,Moderate
S003,West,P0153,Furniture,Autumn,84.98,Moderate
S003,West,P0153,Furniture,Spring,85.04,Moderate
S003,West,P0153,Furniture,Summer,90.26,Moderate
S003,West,P0153,Furniture,Winter,96.8,Moderate
S003,West,P0159,Electronics,Autumn,93.93,Moderate
S003,West,P0159,Electronics,Spring,93.56,Moderate
S003,West,P0159,Electronics,Summer,91.05,Moderate
S003,West,P0159,Electronics,Winter,89.42,Moderate
S003,West,P0166,Groceries,Autumn,97.56,Moderate
S003,West,P0166,Groceries,Spring,87.97,Moderate
S003,West,P0166,Groceries,Summer,124.71,High
S003,West,P0166,Groceries,Winter,92.64,Moderate
S003,West,P0171,Electronics,Autumn,92.82,Moderate
S003,West,P0171,Electronics,Spring,90.48,Moderate
S003,West,P0171,Electronics,Summer,87.02,Moderate
S003,West,P0171,Electronics,Winter,93.13,Moderate
S003,West,P0175,Electronics,Autumn,80.24,Moderate
S003,West,P0175,Electronics,Spring,90.13,Moderate
S003,West,P0175,Electronics,Summer,89.84,Moderate
S003,West,P0175,Electronics,Winter,88.59,Moderate
S003,West,P0178,Clothing,Autumn,94.39,Moderate
S003,West,P0178,Clothing,Spring,96.86,Moderate
S003,West,P0178,Clothing,Summer,100.17,High
S003,West,P0178,Clothing,Winter,131.91,High
S003,West,P0183,Electronics,Autumn,93.3,Moderate
S003,West,P0183,Electronics,Spring,98.17,Moderate
S003,West,P0183,Electronics,Summer,88.56,Moderate
S003,West,P0183,Electronics,Winter,88.05,Moderate
S003,West,P0187,Clothing,Autumn,86.18,Moderate
S003,West,P0187,Clothing,Spring,101.39,High
S003,West,P0187,Clothing,Summer,96.68,Moderate
S003,West,P0187,Clothing,Winter,131.37,High
S004,East,P0016,Clothing,Autumn,93.98,Moderate
S004,East,P0016,Clothing,Spring,104.0,High
S004,East,P0016,Clothing,Summer,91.04,Moderate
S004,East,P0016,Clothing,Winter,136.78,High
S004,East,P0017,Toys,Autumn,94.1,Moderate
S004,East,P0017,Toys,Spring,94.63,Moderate
S004,East,P0017,Toys,Summer,95.54,Moderate
S004,East,P0017,Toys,Winter,94.56,Moderate
S004,East,P0031,Electronics,Autumn,86.52,Moderate
S004,East,P0031,Electronics,Spring,96.14,Moderate
S004,East,P0031,Electronics,Summer,90.25,Moderate
S004,East,P0031,Electronics,Winter,90.37,Moderate
S004,East,P0046,Clothing,Autumn,91.29,Moderate
S004,East,P0046,Clothing,Spring,98.57,Moderate
S004,East,P0046,Clothing,Summer,98.35,Moderate
S004,East,P0046,Clothing,Winter,126.09,High
S004,East,P0057,Clothing,Autumn,99.56,Moderate
S004,East,P0057,Clothing,Spring,100.29,High
S004,East,P0057,Clothing,Summer,97.83,Moderate
S004,East,P0057,Clothing,Winter,129.89,High
S004,East,P0061,Clothing,Autumn,91.07,Moderate
S004,East,P0061,Clothing,Spring,94.55,Moderate
S004,East,P0061,Clothing,Summer,85.98,Moderate
S004,East,P0061,Clothing,Winter,127.02,High
S004,East,P0066,Clothing,Autumn,90.02,Moderate
S004,East,P0066,Clothing,Spring,96.87,Moderate
S004,East,P0066,Clothing,Summer,93.98,Moderate
S004,East,P0066,Clothing,Winter,132.92,High
S004,East,P0067,Furniture,Autumn,94.16,Moderate
S004,East,P0067,Furniture,Spring,91.74,Moderate
S004,East,P0067,Furniture,Summer,99.43,Moderate
S004,East,P0067,Furniture,Winter,89.36,Moderate
S004,East,P0068,Electronics,Autumn,86.67,Moderate
S004,East,P0068,Electronics,Spring,87.07,Moderate
S004,East,P0068,Electronics,Summer,88.98,Moderate
S004,East,P0068,Electronics,Winter,84.7,Moderate
S004,East,P0069,Clothing,Autumn,91.77,Moderate
S004,East,P0069,Clothing,Spring,92.26,Moderate
S004,East,P0069,Clothing,Summer,93.59,Moderate
S004,East,P0069,Clothing,Winter,125.75,High
S004,East,P0070,Electronics,Autumn,93.86,Moderate
S004,East,P0070,Electronics,Spring,75.55,Moderate
S004,East,P0070,Electronics,Summer,86.9,Moderate
S004,East,P0070,Electronics,Winter,90.85,Moderate
S004,East,P0079,Furniture,Autumn,94.79,Moderate
S004,East,P0079,Furniture,Spring,94.96,Moderate
S004,East,P0079,Furniture,Summer,92.02,Moderate
S004,East,P0079,Furniture,Winter,90.09,Moderate
S004,East,P0083,Toys,Autumn,99.24,Moderate
S004,East,P0083,Toys,Spring,87.75,Moderate
S004,East,P0083,Toys,Summer,97.37,Moderate
S004,East,P0083,Toys,Winter,94.37,Moderate
S004,East,P0085,Electronics,Autumn,90.7,Moderate
S004,East,P0085,Electronics,Spring,83.38,Moderate
S004,East,P0085,Electronics,Summer,86.22,Moderate
S004,East,P0085,Electronics,Winter,87.12,Moderate
S004,East,P0094,Groceries,Autumn,93.78,Moderate
S004,East,P0094,Groceries,Spring,80.0,Moderate
S004,East,P0094,Groceries,Summer,117.48,High
S004,East,P0094,Groceries,Winter,97.89,Moderate
S004,East,P0096,Toys,Autumn,87.37,Moderate
S004,East,P0096,Toys,Spring,97.6,Moderate
S004,East,P0096,Toys,Summer,89.98,Moderate
S004,East,P0096,Toys,Winter,87.41,Moderate
S004,East,P0116,Furniture,Autumn,102.34,High
S004,East,P0116,Furniture,Spring,96.53,Moderate
S004,East,P0116,Furniture,Summer,92.71,Moderate
S004,East,P0116,Furniture,Winter,85.4,Moderate
S004,East,P0125,Clothing,Autumn,90.32,Moderate
S004,East,P0125,Clothing,Spring,103.5,High
S004,East,P0125,Clothing,Summer,88.48,Moderate
S004,East,P0125,Clothing,Winter,125.33,High
S004,East,P0126,Clothing,Autumn,91.5,Moderate
S004,East,P0126,Clothing,Spring,88.58,Moderate
S004,East,P0126,Clothing,Summer,86.33,Moderate
S004,East,P0126,Clothing,Winter,130.35,High
S004,East,P0129,Furniture,Autumn,86.23,Moderate
S004,East,P0129,Furniture,Spring,91.96,Moderate
S004,East,P0129,Furniture,Summer,84.07,Moderate
S004,East,P0129,Furniture,Winter,92.13,Moderate
S004,East,P0133,Clothing,Autumn,104.3,High
S004,East,P0133,Clothing,Spring,95.65,Moderate
S004,East,P0133,Clothing,Summer,84.19,Moderate
S004,East,P0133,Clothing,Winter,130.15,High
S004,East,P0149,Furniture,Autumn,90.77,Moderate
S004,East,P0149,Furniture,Spring,97.71,Moderate
S004,East,P0149,Furniture,Summer,93.89,Moderate
S004,East,P0149,Furniture,Winter,87.32,Moderate
S004,East,P0153,Furniture,Autumn,86.92,Moderate
S004,East,P0153,Furniture,Spring,96.16,Moderate
S004,East,P0153,Furniture,Summer,94.13,Moderate
S004,East,P0153,Furniture,Winter,96.15,Moderate
S004,East,P0159,Electronics,Autumn,82.5,Moderate
S004,East,P0159,Electronics,Spring,91.48,Moderate
S004,East,P0159,Electronics,Summer,90.26,Moderate
S004,East,P0159,Electronics,Winter,86.32,Moderate
S004,East,P0166,Groceries,Autumn,98.55,Moderate
S004,East,P0166,Groceries,Spring,86.27,Moderate
S004,East,P0166,Groceries,Summer,119.97,High
S004,East,P0166,Groceries,Winter,92.93,Moderate
S004,East,P0171,Electronics,Autumn,98.57,Moderate
S004,East,P0171,Electronics,Spring,90.58,Moderate
S004,East,P0171,Electronics,Summer,91.72,Moderate
S004,East,P0171,Electronics,Winter,91.71,Moderate
S004,East,P0175,Electronics,Autumn,82.07,Moderate
S004,East,P0175,Electronics,Spring,85.0,Moderate
S004,East,P0175,Electronics,Summer,81.25,Moderate
S004,East,P0175,Electronics,Winter,87.22,Moderate
S004,East,P0178,Clothing,Autumn,95.25,Moderate
S004,East,P0178,Clothing,Spring,86.61,Moderate
S004,East,P0178,Clothing,Summer,91.94,Moderate
S004,East,P0178,Clothing,Winter,124.42,High
S004,East,P0183,Electronics,Autumn,84.24,Moderate
S004,East,P0183,Electronics,Spring,81.14,Moderate
S004,East,P0183,Electronics,Summer,88.87,Moderate
S004,East,P0183,Electronics,Winter,85.97,Moderate
S004,East,P0187,Clothing,Autumn,89.62,Moderate
S004,East,P0187,Clothing,Spring,96.06,Moderate
S004,East,P0187,Clothing,Summer,92.67,Moderate
S004,East,P0187,Clothing,Winter,138.13,High
S004,North,P0016,Clothing,Autumn,94.93,Moderate
S004,North,P0016,Clothing,Spring,89.16,Moderate
S004,North,P0016,Clothing,Summer,95.31,Moderate
S004,North,P0016,Clothing,Winter,142.87,High
S004,North,P0017,Toys,Autumn,92.3,Moderate
S004,North,P0017,Toys,Spring,99.57,Moderate
S004,North,P0017,Toys,Summer,93.0,Moderate
